PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
67,Crystal Martin,NELK7SCK,University of Texas,Houston,Biology,DEPT5,03/13/1990,no,JOB7,Scientist,43718,2016
67,Crystal Martin,NELK7SCK,University of Texas,Houston,Biology,DEPT5,03/13/1990,no,JOB2,Lecturer,211454,2018
68,Preetham Sai Gattamaneni,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,08/04/1970,no,JOB3,Administrator,62028,2022
69,Brian Ford,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/12/1991,yes,JOB4,Coordinator,441249,2016
69,Brian Ford,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/12/1991,no,JOB5,Engineer,373752,2018
69,Brian Ford,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/12/1991,no,JOB8,Analyst,269969,2013
70,Sophia Watkins,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,04/07/1990,no,JOB4,Coordinator,167472,2011
71,Jenna Russell,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/09/1994,no,JOB1,Professor,384826,2018
71,Jenna Russell,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/09/1994,no,JOB6,Researcher,153628,2013
71,Jenna Russell,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/09/1994,no,JOB7,Scientist,223998,2016
71,Jenna Russell,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/09/1994,no,JOB5,Engineer,69884,2022
71,Jenna Russell,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/09/1994,no,JOB1,Professor,433727,2012
72,Lisa Miller,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/05/1989,no,JOB4,Coordinator,412656,2012
72,Lisa Miller,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/05/1989,no,JOB2,Lecturer,296048,2012
72,Lisa Miller,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/05/1989,no,JOB7,Scientist,386631,2022
72,Lisa Miller,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/05/1989,no,JOB8,Analyst,101783,2011
73,William Smith,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,02/05/1983,yes,JOB2,Lecturer,433727,2017
73,William Smith,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,02/05/1983,no,JOB6,Researcher,219300,2012
74,Amanda Sanford,E3JDACPY,University of Florida,Orlando,Computer Engineering,DEPT9,06/11/1963,yes,JOB3,Administrator,356188,2014
75,Henry Boyer,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/09/1979,no,JOB7,Scientist,421813,2022
75,Henry Boyer,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/09/1979,no,JOB3,Administrator,231602,2022
75,Henry Boyer,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/09/1979,no,JOB5,Engineer,428704,2011
75,Henry Boyer,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/09/1979,no,JOB4,Coordinator,352904,2020
75,Henry Boyer,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/09/1979,no,JOB1,Professor,399144,2010
76,Tyler Moore,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/14/1970,no,JOB7,Scientist,338850,2019
76,Tyler Moore,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/14/1970,no,JOB8,Analyst,311687,2012
77,Paul Lane,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/11/1976,no,JOB6,Researcher,395706,2021
77,Paul Lane,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/11/1976,no,JOB1,Professor,260292,2019
78,Nathaniel Henderson,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1985,yes,JOB6,Researcher,203459,2010
78,Nathaniel Henderson,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1985,no,JOB6,Researcher,390205,2021
78,Nathaniel Henderson,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1985,no,JOB4,Coordinator,167472,2015
78,Nathaniel Henderson,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1985,no,JOB5,Engineer,211454,2015
79,Scott Mayo,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/24/1960,yes,JOB4,Coordinator,123590,2014
79,Scott Mayo,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/24/1960,no,JOB2,Lecturer,238462,2013
79,Scott Mayo,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/24/1960,no,JOB5,Engineer,138314,2022
79,Scott Mayo,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/24/1960,no,JOB1,Professor,140396,2022
80,Madison Harrison,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/08/1977,no,JOB8,Analyst,53896,2017
80,Madison Harrison,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/08/1977,no,JOB8,Analyst,71096,2019
80,Madison Harrison,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/08/1977,no,JOB7,Scientist,320047,2022
80,Madison Harrison,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/08/1977,no,JOB3,Administrator,238462,2022
81,Jessica Peterson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,11/18/1976,yes,JOB7,Scientist,161723,2015
81,Jessica Peterson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,11/18/1976,no,JOB7,Scientist,81528,2022
81,Jessica Peterson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,11/18/1976,no,JOB4,Coordinator,368607,2021
82,Brenda Anderson,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,11/25/1972,yes,JOB4,Coordinator,362644,2010
82,Brenda Anderson,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,11/25/1972,no,JOB5,Engineer,191908,2011
82,Brenda Anderson,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,11/25/1972,no,JOB3,Administrator,304070,2013
83,Mario Fisher,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/12/1992,no,JOB2,Lecturer,121448,2019
83,Mario Fisher,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/12/1992,no,JOB1,Professor,240928,2019
83,Mario Fisher,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/12/1992,no,JOB8,Analyst,89615,2011
83,Mario Fisher,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/12/1992,no,JOB1,Professor,161447,2015
83,Mario Fisher,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/12/1992,no,JOB5,Engineer,337565,2017
84,Kimberly Garza,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,11/16/1984,no,JOB4,Coordinator,119889,2016
85,Melissa Martin,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,11/20/1993,yes,JOB2,Lecturer,59687,2013
86,Nicole Phelps,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,12/24/1961,yes,JOB2,Lecturer,271032,2013
86,Nicole Phelps,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,12/24/1961,no,JOB1,Professor,433727,2012
86,Nicole Phelps,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,12/24/1961,no,JOB5,Engineer,337862,2012
87,Aaron Williams,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/10/1981,no,JOB4,Coordinator,194827,2018
87,Aaron Williams,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/10/1981,no,JOB1,Professor,389553,2022
87,Aaron Williams,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/10/1981,no,JOB8,Analyst,362644,2016
88,Carolyn Mccullough,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/26/1956,yes,JOB3,Administrator,268649,2019
88,Carolyn Mccullough,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/26/1956,no,JOB1,Professor,116934,2016
88,Carolyn Mccullough,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/26/1956,no,JOB7,Scientist,119651,2019
88,Carolyn Mccullough,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/26/1956,no,JOB6,Researcher,304957,2018
89,Anna Young,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/24/1980,no,JOB4,Coordinator,62028,2019
89,Anna Young,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/24/1980,no,JOB7,Scientist,403808,2013
89,Anna Young,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/24/1980,no,JOB3,Administrator,131643,2015
89,Anna Young,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/24/1980,no,JOB6,Researcher,333134,2018
90,Alexis Salazar,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/06/1954,no,JOB8,Analyst,371437,2016
90,Alexis Salazar,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/06/1954,no,JOB1,Professor,379856,2015
90,Alexis Salazar,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/06/1954,no,JOB7,Scientist,56397,2013
91,Jonathan Taylor,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,09/15/1999,no,JOB7,Scientist,311687,2017
92,Jamie Gordon,NELK7SCK,University of Texas,Austin,Biology,DEPT5,09/09/1992,yes,JOB1,Professor,340322,2014
92,Jamie Gordon,NELK7SCK,University of Texas,Austin,Biology,DEPT5,09/09/1992,no,JOB1,Professor,266568,2021
93,Anna Dawson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/29/1997,no,JOB3,Administrator,362640,2018
93,Anna Dawson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/29/1997,no,JOB5,Engineer,351161,2010
93,Anna Dawson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/29/1997,no,JOB8,Analyst,397670,2011
93,Anna Dawson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/29/1997,no,JOB6,Researcher,250339,2018
93,Anna Dawson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,12/29/1997,no,JOB6,Researcher,388870,2022
94,Ellen Obrien,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/10/1995,yes,JOB3,Administrator,96324,2022
94,Ellen Obrien,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,06/10/1995,no,JOB5,Engineer,231223,2011
95,Patricia Dixon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/06/1973,yes,JOB8,Analyst,356461,2018
95,Patricia Dixon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,04/06/1973,no,JOB4,Coordinator,141123,2014
96,William Simon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB2,Lecturer,91862,2016
96,William Simon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB1,Professor,250339,2011
96,William Simon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB1,Professor,307746,2015
96,William Simon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB6,Researcher,223998,2019
96,William Simon,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/12/1978,no,JOB4,Coordinator,189086,2022
97,Donna Willis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/29/1963,no,JOB2,Lecturer,305770,2013
97,Donna Willis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/29/1963,no,JOB2,Lecturer,430900,2012
98,Benjamin Hickman,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/30/1998,yes,JOB7,Scientist,355977,2011
98,Benjamin Hickman,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/30/1998,no,JOB8,Analyst,303539,2014
98,Benjamin Hickman,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/30/1998,no,JOB2,Lecturer,438727,2017
98,Benjamin Hickman,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/30/1998,no,JOB3,Administrator,43718,2018
98,Benjamin Hickman,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/30/1998,no,JOB6,Researcher,264261,2013
99,Lauren Mcguire,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/16/1989,no,JOB2,Lecturer,124198,2019
99,Lauren Mcguire,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/16/1989,no,JOB1,Professor,55167,2018
99,Lauren Mcguire,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/16/1989,no,JOB4,Coordinator,335565,2020
99,Lauren Mcguire,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/16/1989,no,JOB4,Coordinator,295875,2021
100,Maurice Kelley,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/02/1957,yes,JOB8,Analyst,345930,2020
101,Sandra Atkins,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,04/09/1973,no,JOB2,Lecturer,374732,2020
101,Sandra Atkins,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,04/09/1973,no,JOB3,Administrator,113165,2022
101,Sandra Atkins,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,04/09/1973,no,JOB7,Scientist,99159,2020
102,Susan Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/13/1963,no,JOB6,Researcher,114375,2021
102,Susan Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/13/1963,no,JOB7,Scientist,173034,2017
102,Susan Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/13/1963,no,JOB2,Lecturer,336232,2016
102,Susan Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/13/1963,no,JOB5,Engineer,345930,2012
102,Susan Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/13/1963,no,JOB7,Scientist,420697,2022
103,Patricia Mathews,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/27/1970,no,JOB4,Coordinator,105853,2013
103,Patricia Mathews,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/27/1970,no,JOB4,Coordinator,278290,2018
103,Patricia Mathews,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/27/1970,no,JOB6,Researcher,317813,2016
103,Patricia Mathews,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/27/1970,no,JOB4,Coordinator,343479,2012
104,Lidiya Mathi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,09/20/1994,no,JOB3,Administrator,221568,2010
104,Lidiya Mathi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,09/20/1994,no,JOB2,Lecturer,409739,2015
104,Lidiya Mathi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,09/20/1994,no,JOB1,Professor,255853,2016
104,Lidiya Mathi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,09/20/1994,no,JOB1,Professor,187295,2019
104,Lidiya Mathi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,09/20/1994,no,JOB4,Coordinator,406919,2013
105,Melissa Chapman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,09/12/1957,no,JOB1,Professor,128864,2022
106,Karen Nelson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,08/24/1976,yes,JOB6,Researcher,436760,2022
106,Karen Nelson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,08/24/1976,no,JOB8,Analyst,341482,2020
106,Karen Nelson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,08/24/1976,no,JOB1,Professor,386700,2021
107,Pranav Badanapally,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,08/24/1989,no,JOB6,Researcher,107292,2017
107,Pranav Badanapally,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,08/24/1989,no,JOB1,Professor,356162,2010
107,Pranav Badanapally,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,08/24/1989,no,JOB4,Coordinator,379856,2022
107,Pranav Badanapally,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,08/24/1989,no,JOB6,Researcher,188729,2018
108,Jason Gardner,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/04/1982,no,JOB8,Analyst,418636,2010
108,Jason Gardner,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/04/1982,no,JOB7,Scientist,235712,2021
109,Richard Bond,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,02/10/1962,no,JOB3,Administrator,338663,2014
109,Richard Bond,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,02/10/1962,no,JOB5,Engineer,345930,2022
110,Lawrence Williams,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1968,yes,JOB2,Lecturer,89615,2017
110,Lawrence Williams,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1968,no,JOB1,Professor,168214,2021
110,Lawrence Williams,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,01/03/1968,no,JOB1,Professor,309994,2021
111,Jennifer Vincent,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/09/1991,no,JOB1,Professor,299344,2010
111,Jennifer Vincent,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/09/1991,no,JOB5,Engineer,62028,2021
111,Jennifer Vincent,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/09/1991,no,JOB1,Professor,254624,2022
112,Jessica Arnold,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/27/1992,no,JOB8,Analyst,441249,2014
113,Susan Moss,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,04/03/1996,no,JOB8,Analyst,112889,2019
113,Susan Moss,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,04/03/1996,no,JOB2,Lecturer,197960,2016
114,Antonio Ramirez,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,11/01/1981,no,JOB7,Scientist,406105,2020
114,Antonio Ramirez,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,11/01/1981,no,JOB4,Coordinator,311852,2021
114,Antonio Ramirez,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,11/01/1981,no,JOB1,Professor,223998,2013
114,Antonio Ramirez,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,11/01/1981,no,JOB7,Scientist,96203,2016
114,Antonio Ramirez,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,11/01/1981,no,JOB8,Analyst,98102,2019
115,Antonio Johnson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/24/1966,yes,JOB5,Engineer,247391,2021
115,Antonio Johnson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/24/1966,no,JOB7,Scientist,307746,2014
115,Antonio Johnson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/24/1966,no,JOB5,Engineer,116934,2020
115,Antonio Johnson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,10/24/1966,no,JOB6,Researcher,420697,2021
116,Michael Torres,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,06/07/1959,yes,JOB6,Researcher,298549,2021
116,Michael Torres,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,06/07/1959,no,JOB4,Coordinator,101783,2013
117,Randy Arnold,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,04/28/1971,yes,JOB6,Researcher,130536,2010
117,Randy Arnold,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,04/28/1971,no,JOB6,Researcher,321016,2013
117,Randy Arnold,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,04/28/1971,no,JOB7,Scientist,242853,2018
117,Randy Arnold,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,04/28/1971,no,JOB7,Scientist,372521,2013
118,Stephanie Russo,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/31/1978,no,JOB8,Analyst,330609,2019
118,Stephanie Russo,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,03/31/1978,no,JOB3,Administrator,449186,2013
119,Richard Rosario,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/19/1981,yes,JOB4,Coordinator,210380,2011
119,Richard Rosario,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/19/1981,no,JOB3,Administrator,223998,2013
119,Richard Rosario,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/19/1981,no,JOB6,Researcher,50802,2013
120,Tristan Caldwell,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/05/1971,no,JOB7,Scientist,372438,2020
120,Tristan Caldwell,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/05/1971,no,JOB8,Analyst,222434,2018
120,Tristan Caldwell,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/05/1971,no,JOB5,Engineer,239596,2013
120,Tristan Caldwell,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/05/1971,no,JOB5,Engineer,156164,2013
121,Elizabeth Parrish,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,12/24/1958,no,JOB7,Scientist,63674,2013
121,Elizabeth Parrish,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,12/24/1958,no,JOB5,Engineer,143059,2013
121,Elizabeth Parrish,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,12/24/1958,no,JOB7,Scientist,352612,2018
121,Elizabeth Parrish,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,12/24/1958,no,JOB5,Engineer,98102,2014
122,Stephanie Nelson MD,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/29/1970,no,JOB1,Professor,273769,2021
122,Stephanie Nelson MD,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/29/1970,no,JOB3,Administrator,372521,2021
122,Stephanie Nelson MD,NELK7SCK,University of Texas,Austin,Biology,DEPT5,05/29/1970,no,JOB5,Engineer,255801,2020
123,Heather Floyd,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,01/16/1959,yes,JOB5,Engineer,233460,2015
124,Jeffrey Harrison,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,01/05/1976,yes,JOB7,Scientist,438427,2015
